leadId,businessName,vertical,website,phone,email,subject,message,smsMessage,ctaUrl,messageKind,followupStage,status,emailStatus,smsStatus,lastError,smsLastError,createdAtUtc
"node-3804220659","iTan sun · spray · spa","med_spa","https://www.itan.com/locations/downtown","","","iTan sun · spray · spa: 48-hour no-call lead follow-up setup","Hi iTan sun · spray · spa team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-3804220659&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi iTan sun · spray · spa, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-3804220659&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-3804220659&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-5870511591","Alfred Medina Dentistry","dentist","","+1-619-420-6030","","Alfred Medina Dentistry: 48-hour no-call lead follow-up setup","Hi Alfred Medina Dentistry team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5870511591&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Alfred Medina Dentistry, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5870511591&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5870511591&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-12238990164","Bill Britton Jr., D.D.S.","dentist","","+1 858-556-4200","","Bill Britton Jr., D.D.S.: 48-hour no-call lead follow-up setup","Hi Bill Britton Jr., D.D.S. team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12238990164&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Bill Britton Jr., D.D.S., I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12238990164&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12238990164&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-6074685771","Dental Arts of Spring Valley","dentist","","+1-619-479-9143","","Dental Arts of Spring Valley: 48-hour no-call lead follow-up setup","Hi Dental Arts of Spring Valley team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6074685771&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Dental Arts of Spring Valley, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6074685771&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6074685771&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-10835627097","Diamond Ace Plumber","plumber","","+1 858 480 6183","","Diamond Ace Plumber: 48-hour no-call lead follow-up setup","Hi Diamond Ace Plumber team,

I build automated lead-response systems for plumber businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10835627097&vertical=plumber
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Diamond Ace Plumber, I can deploy a no-call lead follow-up setup for plumber in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10835627097&vertical=plumber","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10835627097&vertical=plumber","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"way-961427374","Family Dentestry","dentist","","+1-619-588-2624","","Family Dentestry: 48-hour no-call lead follow-up setup","Hi Family Dentestry team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-961427374&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Family Dentestry, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-961427374&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-961427374&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-13175883011","Family Dentistry Maria Dulce Vargas-Loo D.M.D.","dentist","","+1 858-467-1223","","Family Dentistry Maria Dulce Vargas-Loo D.M.D.: 48-hour no-call lead follow-up setup","Hi Family Dentistry Maria Dulce Vargas-Loo D.M.D. team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13175883011&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Family Dentistry Maria Dulce Vargas-Loo D.M.D., I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13175883011&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13175883011&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"way-544658182","J.A. Hennes","dentist","","+1-858-486-8400","","J.A. Hennes: 48-hour no-call lead follow-up setup","Hi J.A. Hennes team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-544658182&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi J.A. Hennes, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-544658182&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-544658182&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"way-1012852586","Kind Dental of La Mesa","dentist","","+1-619-460-2280","","Kind Dental of La Mesa: 48-hour no-call lead follow-up setup","Hi Kind Dental of La Mesa team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-1012852586&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Kind Dental of La Mesa, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-1012852586&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-1012852586&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-3245518713","La Jolla Shores Dental","dentist","","+1 858-459-9772","","La Jolla Shores Dental: 48-hour no-call lead follow-up setup","Hi La Jolla Shores Dental team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-3245518713&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi La Jolla Shores Dental, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-3245518713&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-3245518713&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-10616570754","Mira Mesa Dental Care","dentist","","+1 858-457-7747","","Mira Mesa Dental Care: 48-hour no-call lead follow-up setup","Hi Mira Mesa Dental Care team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10616570754&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Mira Mesa Dental Care, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10616570754&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-10616570754&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-13565731950","Natalya Carmichael DDS Family Dentistry","dentist","","+1-858-484-2560","","Natalya Carmichael DDS Family Dentistry: 48-hour no-call lead follow-up setup","Hi Natalya Carmichael DDS Family Dentistry team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13565731950&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Natalya Carmichael DDS Family Dentistry, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13565731950&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13565731950&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-13172444196","Origin Dental","dentist","","+1 858-264-2555","","Origin Dental: 48-hour no-call lead follow-up setup","Hi Origin Dental team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13172444196&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Origin Dental, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13172444196&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13172444196&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-8855566609","Rancho Dental Arts","dentist","","+1-619-499-8000","","Rancho Dental Arts: 48-hour no-call lead follow-up setup","Hi Rancho Dental Arts team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8855566609&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Rancho Dental Arts, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8855566609&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-8855566609&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9365797494","San Diego Children's Dentistry","dentist","","+1-619-376-1202","","San Diego Children's Dentistry: 48-hour no-call lead follow-up setup","Hi San Diego Children's Dentistry team,

I build automated lead-response systems for dentist businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9365797494&vertical=dentist
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi San Diego Children's Dentistry, I can deploy a no-call lead follow-up setup for dentist in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9365797494&vertical=dentist","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9365797494&vertical=dentist","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-5460552821","Clínica Santa Martha","med_clinic","","6850456","","Clínica Santa Martha: 48-hour no-call lead follow-up setup","Hi Clínica Santa Martha team,

I build automated lead-response systems for med clinic businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5460552821&vertical=med-clinic
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Clínica Santa Martha, I can deploy a no-call lead follow-up setup for med clinic in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5460552821&vertical=med-clinic","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-5460552821&vertical=med-clinic","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-12279274916","Passport Health Chula Vista Travel Clinic","med_clinic","","+1 619-586-6555","","Passport Health Chula Vista Travel Clinic: 48-hour no-call lead follow-up setup","Hi Passport Health Chula Vista Travel Clinic team,

I build automated lead-response systems for med clinic businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12279274916&vertical=med-clinic
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Passport Health Chula Vista Travel Clinic, I can deploy a no-call lead follow-up setup for med clinic in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12279274916&vertical=med-clinic","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12279274916&vertical=med-clinic","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9530907109","Rady Children's Health Services","med_clinic","","+1-858-966-8133","","Rady Children's Health Services: 48-hour no-call lead follow-up setup","Hi Rady Children's Health Services team,

I build automated lead-response systems for med clinic businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9530907109&vertical=med-clinic
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Rady Children's Health Services, I can deploy a no-call lead follow-up setup for med clinic in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9530907109&vertical=med-clinic","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9530907109&vertical=med-clinic","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"way-961180845","Angela Andrews Real Estate Services","real_estate","","+1-619-813-3331","","Angela Andrews Real Estate Services: 48-hour no-call lead follow-up setup","Hi Angela Andrews Real Estate Services team,

I build automated lead-response systems for real estate businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-961180845&vertical=real-estate
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Angela Andrews Real Estate Services, I can deploy a no-call lead follow-up setup for real estate in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-961180845&vertical=real-estate","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-961180845&vertical=real-estate","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-11415747546","Coldwell Banker","real_estate","","+1858)550075","","Coldwell Banker: 48-hour no-call lead follow-up setup","Hi Coldwell Banker team,

I build automated lead-response systems for real estate businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-11415747546&vertical=real-estate
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Coldwell Banker, I can deploy a no-call lead follow-up setup for real estate in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-11415747546&vertical=real-estate","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-11415747546&vertical=real-estate","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9366051454","Compass Real Estate Services","real_estate","","+1-619-401-2150","","Compass Real Estate Services: 48-hour no-call lead follow-up setup","Hi Compass Real Estate Services team,

I build automated lead-response systems for real estate businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9366051454&vertical=real-estate
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Compass Real Estate Services, I can deploy a no-call lead follow-up setup for real estate in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9366051454&vertical=real-estate","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9366051454&vertical=real-estate","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-6896291519","Family Housing","real_estate","","+1-619-556-8443","","Family Housing: 48-hour no-call lead follow-up setup","Hi Family Housing team,

I build automated lead-response systems for real estate businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6896291519&vertical=real-estate
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Family Housing, I can deploy a no-call lead follow-up setup for real estate in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6896291519&vertical=real-estate","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6896291519&vertical=real-estate","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-13527482701","Privada del Murua","real_estate","","6645005603","","Privada del Murua: 48-hour no-call lead follow-up setup","Hi Privada del Murua team,

I build automated lead-response systems for real estate businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13527482701&vertical=real-estate
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Privada del Murua, I can deploy a no-call lead follow-up setup for real estate in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13527482701&vertical=real-estate","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-13527482701&vertical=real-estate","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-9716284480","Team Metro Real Estate","real_estate","","+1-858-822-8845","","Team Metro Real Estate: 48-hour no-call lead follow-up setup","Hi Team Metro Real Estate team,

I build automated lead-response systems for real estate businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9716284480&vertical=real-estate
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Team Metro Real Estate, I can deploy a no-call lead follow-up setup for real estate in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9716284480&vertical=real-estate","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-9716284480&vertical=real-estate","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"way-995061682","#1 Nails","med_spa","","+1-619-442-8343","","#1 Nails: 48-hour no-call lead follow-up setup","Hi #1 Nails team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-995061682&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi #1 Nails, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-995061682&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-995061682&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"way-959687889","Amazing Nails","med_spa","","+1-619-466-6438","","Amazing Nails: 48-hour no-call lead follow-up setup","Hi Amazing Nails team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-959687889&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Amazing Nails, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-959687889&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=way-959687889&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-6833281428","Arcade Salon","med_spa","","+1 619 223 7474","","Arcade Salon: 48-hour no-call lead follow-up setup","Hi Arcade Salon team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6833281428&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Arcade Salon, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6833281428&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-6833281428&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
"node-12128676283","Asie Salon & Spa","med_spa","","+1 858-397-3605","","Asie Salon & Spa: 48-hour no-call lead follow-up setup","Hi Asie Salon & Spa team,

I build automated lead-response systems for med spa businesses in San Diego.

What you get in 48 hours:
- instant reply to new leads
- 3-step follow-up sequence
- weekly KPI report sent automatically

No meetings or calls required.
Flat setup: $299. Optional monthly optimization: $149.
Start async setup: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12128676283&vertical=med-spa
Reply to mymultiplatform@gmail.com with ""YES"" for the one-page setup brief.

MYMSAF Ops | mymultiplatform@gmail.com","Hi Asie Salon & Spa, I can deploy a no-call lead follow-up setup for med spa in 48h. Flat setup is $299. Start async: https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12128676283&vertical=med-spa","https://www.mymultiplatform.com/set_and_forget/offer.html?src=outreach&lead=node-12128676283&vertical=med-spa","initial","0","pending","pending","pending","","","2026-03-08T02:36:47.592Z"
